lap_id,driver,segment,corner,sector,start_m,end_m,seg_time_s,v_entry_kph,v_min_kph,v_exit_kph
0,ALB,0,T1,1,0.0,435.8,6.27,263.3,133.5,133.5
0,ALB,1,T2,1,435.8,504.1,1.6345,133.5,133.5,152.6
0,ALB,2,T3,1,504.1,611.9,3.6393,152.6,93.9,132.4
0,ALB,3,T4,1,611.9,827.8,3.8244,132.4,132.4,250.4
0,ALB,4,T5,1,827.8,1184.6,6.5246,250.4,151.8,261.2
0,ALB,5,T6,1,1184.6,1581.8,4.8674,261.2,261.2,312.0
0,ALB,6,T7,2,1581.8,1876.2,5.898,312.0,113.3,193.1
0,ALB,7,T8,2,1876.2,2085.2,6.0314,193.1,82.2,177.2
0,ALB,8,T9,2,2085.2,2389.9,6.38,177.2,124.8,241.8
0,ALB,9,T10,2,2389.9,2675.7,5.334,241.8,133.2,163.3
0,ALB,10,T11,2,2675.7,2797.5,3.356,163.3,108.6,139.4
0,ALB,11,T12,2,2797.5,2924.8,2.4451,139.4,139.4,217.7
0,ALB,12,T13,2,2924.8,3290.5,9.2038,217.7,60.2,258.6
0,ALB,13,T14,3,3290.5,3683.3,8.241,258.6,94.6,200.8
0,ALB,14,T15,3,3683.3,4040.2,5.065,200.8,200.8,283.3
0,ALB,15,T16,3,4040.2,4318.8,5.0708,283.3,110.8,122.4
0,ALB,16,T17,3,4318.8,4478.7,3.4587,122.4,122.4,213.0
0,ALB,17,T18,3,4478.7,4673.0,3.0843,213.0,201.4,201.4
0,ALB,18,T19,3,4673.0,4887.3,3.2988,201.4,201.4,261.1
1,ALB,0,T1,1,0.0,435.8,6.3874,263.6,139.2,139.2
1,ALB,1,T2,1,435.8,504.1,1.6121,139.2,139.2,142.2
1,ALB,2,T3,1,504.1,611.9,3.6966,142.2,89.5,132.0
1,ALB,3,T4,1,611.9,827.8,3.7219,132.0,132.0,251.7
1,ALB,4,T5,1,827.8,1184.6,6.4294,251.7,154.8,260.2
1,ALB,5,T6,1,1184.6,1581.8,4.8321,260.2,260.2,313.2
1,ALB,6,T7,2,1581.8,1876.2,5.9018,313.2,115.8,192.6
1,ALB,7,T8,2,1876.2,2085.2,6.0523,192.6,83.1,178.6
1,ALB,8,T9,2,2085.2,2389.9,6.3226,178.6,125.7,242.2
1,ALB,9,T10,2,2389.9,2675.7,5.2056,242.2,135.3,162.6
1,ALB,10,T11,2,2675.7,2797.5,3.313,162.6,110.6,147.6
1,ALB,11,T12,2,2797.5,2924.8,2.4368,147.6,147.6,214.7
1,ALB,12,T13,2,2924.8,3290.5,8.8587,214.7,70.9,260.7
1,ALB,13,T14,3,3290.5,3683.3,8.079,260.7,90.8,200.4
1,ALB,14,T15,3,3683.3,4040.2,5.0216,200.4,200.4,283.6
1,ALB,15,T16,3,4040.2,4318.8,4.9393,283.6,111.0,119.7
1,ALB,16,T17,3,4318.8,4478.7,3.5252,119.7,119.7,212.7
1,ALB,17,T18,3,4478.7,4673.0,3.0837,212.7,204.0,204.0
1,ALB,18,T19,3,4673.0,4887.3,3.2487,204.0,204.0,262.8
2,ALB,0,T1,1,0.0,435.8,6.3681,262.5,131.9,131.9
2,ALB,1,T2,1,435.8,504.1,1.6699,131.9,131.9,145.3
2,ALB,2,T3,1,504.1,611.9,3.7353,145.3,89.7,129.1
2,ALB,3,T4,1,611.9,827.8,3.7754,129.1,129.1,251.7
2,ALB,4,T5,1,827.8,1184.6,6.5758,251.7,148.0,236.0
2,ALB,5,T6,1,1184.6,1581.8,4.8606,236.0,236.0,310.5
2,ALB,6,T7,2,1581.8,1876.2,5.9438,310.5,113.5,187.6
2,ALB,7,T8,2,1876.2,2085.2,6.0833,187.6,81.8,176.2
2,ALB,8,T9,2,2085.2,2389.9,6.4899,176.2,115.1,243.4
2,ALB,9,T10,2,2389.9,2675.7,5.4065,243.4,137.5,160.2
2,ALB,10,T11,2,2675.7,2797.5,3.4447,160.2,106.0,146.8
2,ALB,11,T12,2,2797.5,2924.8,2.4539,146.8,146.8,202.0
2,ALB,12,T13,2,2924.8,3290.5,8.8503,202.0,69.6,261.0
2,ALB,13,T14,3,3290.5,3683.3,8.1463,261.0,90.7,202.3
2,ALB,14,T15,3,3683.3,4040.2,5.0137,202.3,202.3,281.7
2,ALB,15,T16,3,4040.2,4318.8,5.0727,281.7,111.0,119.3
2,ALB,16,T17,3,4318.8,4478.7,3.5243,119.3,119.3,216.3
2,ALB,17,T18,3,4478.7,4673.0,3.0754,216.3,203.9,204.0
2,ALB,18,T19,3,4673.0,4887.3,3.2291,204.0,204.0,264.8
3,ALB,0,T1,1,0.0,435.8,6.2637,263.9,132.2,132.2
3,ALB,1,T2,1,435.8,504.1,1.6082,132.2,132.2,153.9
3,ALB,2,T3,1,504.1,611.9,3.6686,153.9,92.0,127.7
3,ALB,3,T4,1,611.9,827.8,3.8019,127.7,127.7,251.4
3,ALB,4,T5,1,827.8,1184.6,6.5197,251.4,154.8,260.4
3,ALB,5,T6,1,1184.6,1581.8,4.828,260.4,260.4,312.7
3,ALB,6,T7,2,1581.8,1876.2,5.7339,312.7,117.8,194.2
3,ALB,7,T8,2,1876.2,2085.2,6.2992,194.2,74.4,182.9
3,ALB,8,T9,2,2085.2,2389.9,6.3252,182.9,122.1,245.6
3,ALB,9,T10,2,2389.9,2675.7,5.2091,245.6,143.7,165.3
3,ALB,10,T11,2,2675.7,2797.5,3.3195,165.3,109.0,147.7
3,ALB,11,T12,2,2797.5,2924.8,2.4293,147.7,147.7,218.4
3,ALB,12,T13,2,2924.8,3290.5,8.8248,218.4,66.1,260.6
3,ALB,13,T14,3,3290.5,3683.3,8.147,260.6,89.1,202.5
3,ALB,14,T15,3,3683.3,4040.2,5.0129,202.5,202.5,280.2
3,ALB,15,T16,3,4040.2,4318.8,5.0421,280.2,109.4,116.3
3,ALB,16,T17,3,4318.8,4478.7,3.6546,116.3,116.3,204.1
3,ALB,17,T18,3,4478.7,4673.0,3.1083,204.1,204.1,207.1
3,ALB,18,T19,3,4673.0,4887.3,3.351,207.1,207.1,254.6
4,ALO,0,T1,1,0.0,435.8,6.447,261.8,131.0,131.5
4,ALO,1,T2,1,435.8,504.1,1.5732,131.5,131.5,156.1
4,ALO,2,T3,1,504.1,611.9,3.5614,156.1,91.8,136.1
4,ALO,3,T4,1,611.9,827.8,3.725,136.1,136.1,249.3
4,ALO,4,T5,1,827.8,1184.6,6.3796,249.3,152.5,250.7
4,ALO,5,T6,1,1184.6,1581.8,4.8955,250.7,250.7,308.1
4,ALO,6,T7,2,1581.8,1876.2,5.8997,308.1,115.2,193.2
4,ALO,7,T8,2,1876.2,2085.2,6.0899,193.2,80.8,178.1
4,ALO,8,T9,2,2085.2,2389.9,6.2815,178.1,124.9,242.9
4,ALO,9,T10,2,2389.9,2675.7,5.2324,242.9,137.8,162.0
4,ALO,10,T11,2,2675.7,2797.5,3.3133,162.0,111.1,149.4
4,ALO,11,T12,2,2797.5,2924.8,2.4811,149.4,149.4,207.4
4,ALO,12,T13,2,2924.8,3290.5,8.8963,207.4,72.2,257.9
4,ALO,13,T14,3,3290.5,3683.3,8.0073,257.9,91.9,197.8
4,ALO,14,T15,3,3683.3,4040.2,5.1002,197.8,197.8,280.1
4,ALO,15,T16,3,4040.2,4318.8,4.8576,280.1,112.7,120.3
4,ALO,16,T17,3,4318.8,4478.7,3.5466,120.3,120.3,212.3
4,ALO,17,T18,3,4478.7,4673.0,3.0461,212.3,205.1,205.1
4,ALO,18,T19,3,4673.0,4887.3,3.2505,205.1,205.1,260.7
5,ALO,0,T1,1,0.0,435.8,6.4283,262.0,130.2,133.9
5,ALO,1,T2,1,435.8,504.1,1.5564,133.9,133.9,156.7
5,ALO,2,T3,1,504.1,611.9,3.6221,156.7,92.0,137.1
5,ALO,3,T4,1,611.9,827.8,3.6626,137.1,137.1,249.9
5,ALO,4,T5,1,827.8,1184.6,6.3928,249.9,157.4,253.2
5,ALO,5,T6,1,1184.6,1581.8,4.8765,253.2,253.2,309.2
5,ALO,6,T7,2,1581.8,1876.2,5.6143,309.2,121.7,186.7
5,ALO,7,T8,2,1876.2,2085.2,6.0379,186.7,75.6,172.4
5,ALO,8,T9,2,2085.2,2389.9,6.2416,172.4,129.9,240.6
5,ALO,9,T10,2,2389.9,2675.7,5.0569,240.6,143.6,161.4
5,ALO,10,T11,2,2675.7,2797.5,3.1796,161.4,116.9,140.3
5,ALO,11,T12,2,2797.5,2924.8,2.5162,140.3,140.3,213.5
5,ALO,12,T13,2,2924.8,3290.5,8.7714,213.5,66.3,257.2
5,ALO,13,T14,3,3290.5,3683.3,8.0959,257.2,94.7,200.5
5,ALO,14,T15,3,3683.3,4040.2,5.0871,200.5,200.5,278.8
5,ALO,15,T16,3,4040.2,4318.8,4.8308,278.8,113.0,115.9
5,ALO,16,T17,3,4318.8,4478.7,3.5798,115.9,115.9,213.2
5,ALO,17,T18,3,4478.7,4673.0,3.0638,213.2,207.8,207.8
5,ALO,18,T19,3,4673.0,4887.3,3.221,207.8,207.8,263.4
6,ALO,0,T1,1,0.0,435.8,6.3331,263.0,132.3,132.7
6,ALO,1,T2,1,435.8,504.1,1.5805,132.7,132.7,159.1
6,ALO,2,T3,1,504.1,611.9,3.6604,159.1,92.8,141.2
6,ALO,3,T4,1,611.9,827.8,3.7253,141.2,141.2,250.4
6,ALO,4,T5,1,827.8,1184.6,6.4395,250.4,152.0,249.0
6,ALO,5,T6,1,1184.6,1581.8,4.9088,249.0,249.0,308.0
6,ALO,6,T7,2,1581.8,1876.2,5.687,308.0,119.4,188.2
6,ALO,7,T8,2,1876.2,2085.2,6.0791,188.2,82.3,177.3
6,ALO,8,T9,2,2085.2,2389.9,6.1491,177.3,127.5,240.4
6,ALO,9,T10,2,2389.9,2675.7,5.249,240.4,135.7,158.3
6,ALO,10,T11,2,2675.7,2797.5,3.284,158.3,114.1,134.8
6,ALO,11,T12,2,2797.5,2924.8,2.498,134.8,134.8,213.0
6,ALO,12,T13,2,2924.8,3290.5,8.8069,213.0,66.0,258.5
6,ALO,13,T14,3,3290.5,3683.3,7.9484,258.5,91.2,197.9
6,ALO,14,T15,3,3683.3,4040.2,5.1247,197.9,197.9,277.6
6,ALO,15,T16,3,4040.2,4318.8,4.8284,277.6,115.5,116.4
6,ALO,16,T17,3,4318.8,4478.7,3.5413,116.4,116.4,211.5
6,ALO,17,T18,3,4478.7,4673.0,3.0737,211.5,203.3,203.3
6,ALO,18,T19,3,4673.0,4887.3,3.2508,203.3,203.3,261.3
7,ALO,0,T1,1,0.0,435.8,6.3671,264.9,132.9,139.0
7,ALO,1,T2,1,435.8,504.1,1.5286,139.0,139.0,161.2
7,ALO,2,T3,1,504.1,611.9,3.596,161.2,89.0,141.4
7,ALO,3,T4,1,611.9,827.8,3.6831,141.4,141.4,251.0
7,ALO,4,T5,1,827.8,1184.6,6.322,251.0,158.1,256.9
7,ALO,5,T6,1,1184.6,1581.8,4.8826,256.9,256.9,309.4
7,ALO,6,T7,2,1581.8,1876.2,5.6986,309.4,120.8,187.4
7,ALO,7,T8,2,1876.2,2085.2,5.9671,187.4,82.4,174.5
7,ALO,8,T9,2,2085.2,2389.9,6.2471,174.5,131.1,239.8
7,ALO,9,T10,2,2389.9,2675.7,5.1901,239.8,135.3,159.7
7,ALO,10,T11,2,2675.7,2797.5,3.2624,159.7,112.2,148.2
7,ALO,11,T12,2,2797.5,2924.8,2.4426,148.2,148.2,213.0
7,ALO,12,T13,2,2924.8,3290.5,8.7894,213.0,67.2,259.2
7,ALO,13,T14,3,3290.5,3683.3,8.0163,259.2,93.2,206.3
7,ALO,14,T15,3,3683.3,4040.2,5.0494,206.3,206.3,280.6
7,ALO,15,T16,3,4040.2,4318.8,4.9306,280.6,111.1,122.9
7,ALO,16,T17,3,4318.8,4478.7,3.4451,122.9,122.9,216.9
7,ALO,17,T18,3,4478.7,4673.0,3.0255,216.9,211.5,211.5
7,ALO,18,T19,3,4673.0,4887.3,3.1714,211.5,211.5,265.3
8,BOT,0,T1,1,0.0,435.8,6.3954,260.6,117.6,117.6
8,BOT,1,T2,1,435.8,504.1,2.0609,117.6,114.1,122.4
8,BOT,2,T3,1,504.1,611.9,3.6805,122.4,93.4,135.7
8,BOT,3,T4,1,611.9,827.8,3.7398,135.7,135.7,247.8
8,BOT,4,T5,1,827.8,1184.6,6.4576,247.8,150.4,254.0
8,BOT,5,T6,1,1184.6,1581.8,4.9543,254.0,254.0,304.7
8,BOT,6,T7,2,1581.8,1876.2,5.7303,304.7,115.3,184.0
8,BOT,7,T8,2,1876.2,2085.2,6.0557,184.0,76.3,163.6
8,BOT,8,T9,2,2085.2,2389.9,6.4046,163.6,124.1,234.5
8,BOT,9,T10,2,2389.9,2675.7,5.2677,234.5,133.7,148.4
8,BOT,10,T11,2,2675.7,2797.5,3.3841,148.4,104.1,120.3
8,BOT,11,T12,2,2797.5,2924.8,2.5683,120.3,120.3,214.0
8,BOT,12,T13,2,2924.8,3290.5,8.7903,214.0,67.6,254.1
8,BOT,13,T14,3,3290.5,3683.3,8.124,254.1,89.8,196.1
8,BOT,14,T15,3,3683.3,4040.2,5.1102,196.1,196.1,281.0
8,BOT,15,T16,3,4040.2,4318.8,5.1715,281.0,107.7,116.0
8,BOT,16,T17,3,4318.8,4478.7,3.538,116.0,116.0,213.1
8,BOT,17,T18,3,4478.7,4673.0,3.0711,213.1,204.2,204.2
8,BOT,18,T19,3,4673.0,4887.3,3.2858,204.2,204.0,258.0
9,BOT,0,T1,1,0.0,435.8,6.5681,259.3,132.4,134.5
9,BOT,1,T2,1,435.8,504.1,1.6186,134.5,134.5,151.8
9,BOT,2,T3,1,504.1,611.9,3.6402,151.8,90.2,142.0
9,BOT,3,T4,1,611.9,827.8,3.7082,142.0,142.0,249.7
9,BOT,4,T5,1,827.8,1184.6,6.3326,249.7,152.9,258.3
9,BOT,5,T6,1,1184.6,1581.8,4.9511,258.3,258.3,307.7
9,BOT,6,T7,2,1581.8,1876.2,5.7819,307.7,117.2,187.6
9,BOT,7,T8,2,1876.2,2085.2,6.0942,187.6,75.3,171.3
9,BOT,8,T9,2,2085.2,2389.9,6.4274,171.3,128.6,237.4
9,BOT,9,T10,2,2389.9,2675.7,5.3205,237.4,130.2,153.6
9,BOT,10,T11,2,2675.7,2797.5,3.4276,153.6,106.4,130.7
9,BOT,11,T12,2,2797.5,2924.8,2.4898,130.7,130.7,212.5
9,BOT,12,T13,2,2924.8,3290.5,8.8684,212.5,66.2,255.5
9,BOT,13,T14,3,3290.5,3683.3,8.1349,255.5,89.4,198.3
9,BOT,14,T15,3,3683.3,4040.2,5.1098,198.3,198.3,280.0
9,BOT,15,T16,3,4040.2,4318.8,4.988,280.0,109.4,109.4
9,BOT,16,T17,3,4318.8,4478.7,3.8187,109.4,109.4,208.3
9,BOT,17,T18,3,4478.7,4673.0,3.1094,208.3,202.3,202.3
9,BOT,18,T19,3,4673.0,4887.3,3.2635,202.3,202.3,263.4
10,BOT,0,T1,1,0.0,435.8,6.4462,262.5,133.9,136.8
10,BOT,1,T2,1,435.8,504.1,1.5458,136.8,136.8,152.0
10,BOT,2,T3,1,504.1,611.9,3.577,152.0,93.7,135.1
10,BOT,3,T4,1,611.9,827.8,3.7356,135.1,135.1,248.3
10,BOT,4,T5,1,827.8,1184.6,6.3595,248.3,155.5,257.6
10,BOT,5,T6,1,1184.6,1581.8,4.918,257.6,257.6,307.4
10,BOT,6,T7,2,1581.8,1876.2,5.725,307.4,119.1,183.5
10,BOT,7,T8,2,1876.2,2085.2,6.2071,183.5,79.9,171.7
10,BOT,8,T9,2,2085.2,2389.9,6.283,171.7,128.9,239.6
10,BOT,9,T10,2,2389.9,2675.7,5.2325,239.6,134.8,155.5
10,BOT,10,T11,2,2675.7,2797.5,3.3637,155.5,108.6,130.6
10,BOT,11,T12,2,2797.5,2924.8,2.4726,130.6,130.6,217.6
10,BOT,12,T13,2,2924.8,3290.5,8.7403,217.6,67.0,255.6
10,BOT,13,T14,3,3290.5,3683.3,8.1892,255.6,90.3,203.0
10,BOT,14,T15,3,3683.3,4040.2,5.0569,203.0,203.0,279.6
10,BOT,15,T16,3,4040.2,4318.8,5.1774,279.6,105.9,119.3
10,BOT,16,T17,3,4318.8,4478.7,3.4,119.3,119.3,215.4
10,BOT,17,T18,3,4478.7,4673.0,3.1451,215.4,199.0,201.3
10,BOT,18,T19,3,4673.0,4887.3,3.234,201.3,201.3,266.1
11,GAS,0,T1,1,0.0,435.8,6.4492,262.5,130.5,130.5
11,GAS,1,T2,1,435.8,504.1,1.6552,130.5,130.5,143.6
11,GAS,2,T3,1,504.1,611.9,3.5986,143.6,91.0,141.2
11,GAS,3,T4,1,611.9,827.8,3.6953,141.2,141.2,248.8
11,GAS,4,T5,1,827.8,1184.6,6.3782,248.8,157.0,257.3
11,GAS,5,T6,1,1184.6,1581.8,4.9437,257.3,257.3,307.0
11,GAS,6,T7,2,1581.8,1876.2,5.773,307.0,123.5,186.7
11,GAS,7,T8,2,1876.2,2085.2,6.106,186.7,80.8,175.3
11,GAS,8,T9,2,2085.2,2389.9,6.3883,175.3,129.1,237.0
11,GAS,9,T10,2,2389.9,2675.7,5.1979,237.0,141.6,156.2
11,GAS,10,T11,2,2675.7,2797.5,3.4137,156.2,104.1,143.4
11,GAS,11,T12,2,2797.5,2924.8,2.4421,143.4,143.4,216.6
11,GAS,12,T13,2,2924.8,3290.5,8.7617,216.6,65.3,255.9
11,GAS,13,T14,3,3290.5,3683.3,8.0557,255.9,94.0,199.9
11,GAS,14,T15,3,3683.3,4040.2,5.0847,199.9,199.9,280.5
11,GAS,15,T16,3,4040.2,4318.8,4.8604,280.5,113.2,116.6
11,GAS,16,T17,3,4318.8,4478.7,3.5352,116.6,116.6,210.0
11,GAS,17,T18,3,4478.7,4673.0,3.0397,210.0,210.0,213.6
11,GAS,18,T19,3,4673.0,4887.3,3.2751,213.6,212.6,261.7
12,GAS,0,T1,1,0.0,435.8,6.2062,259.6,140.5,140.5
12,GAS,1,T2,1,435.8,504.1,1.7634,140.5,135.7,144.0
12,GAS,2,T3,1,504.1,611.9,3.6571,144.0,90.7,126.7
12,GAS,3,T4,1,611.9,827.8,3.8072,126.7,126.7,248.0
12,GAS,4,T5,1,827.8,1184.6,6.4757,248.0,154.5,254.7
12,GAS,5,T6,1,1184.6,1581.8,4.9399,254.7,254.7,309.3
12,GAS,6,T7,2,1581.8,1876.2,5.7101,309.3,118.1,186.6
12,GAS,7,T8,2,1876.2,2085.2,6.0363,186.6,77.1,172.4
12,GAS,8,T9,2,2085.2,2389.9,6.2801,172.4,132.2,240.6
12,GAS,9,T10,2,2389.9,2675.7,5.089,240.6,143.4,151.4
12,GAS,10,T11,2,2675.7,2797.5,3.3961,151.4,110.3,134.2
12,GAS,11,T12,2,2797.5,2924.8,2.4698,134.2,134.2,216.7
12,GAS,12,T13,2,2924.8,3290.5,8.7974,216.7,68.2,254.8
12,GAS,13,T14,3,3290.5,3683.3,8.0555,254.8,94.9,195.6
12,GAS,14,T15,3,3683.3,4040.2,5.0755,195.6,195.6,280.3
12,GAS,15,T16,3,4040.2,4318.8,4.8029,280.3,117.3,118.4
12,GAS,16,T17,3,4318.8,4478.7,3.5749,118.4,118.4,211.5
12,GAS,17,T18,3,4478.7,4673.0,3.0617,211.5,204.7,204.7
12,GAS,18,T19,3,4673.0,4887.3,3.2531,204.7,204.7,262.6
13,GAS,0,T1,1,0.0,435.8,6.3437,262.5,132.4,132.4
13,GAS,1,T2,1,435.8,504.1,1.6242,132.4,132.4,149.1
13,GAS,2,T3,1,504.1,611.9,3.6365,149.1,95.9,130.2
13,GAS,3,T4,1,611.9,827.8,3.7077,130.2,130.2,248.6
13,GAS,4,T5,1,827.8,1184.6,6.3878,248.6,157.4,256.0
13,GAS,5,T6,1,1184.6,1581.8,4.9241,256.0,256.0,308.0
13,GAS,6,T7,2,1581.8,1876.2,5.6874,308.0,120.2,186.4
13,GAS,7,T8,2,1876.2,2085.2,6.135,186.4,78.5,173.9
13,GAS,8,T9,2,2085.2,2389.9,6.285,173.9,129.6,237.1
13,GAS,9,T10,2,2389.9,2675.7,5.0881,237.1,146.4,155.5
13,GAS,10,T11,2,2675.7,2797.5,3.3201,155.5,108.8,129.3
13,GAS,11,T12,2,2797.5,2924.8,2.5278,129.3,129.3,203.7
13,GAS,12,T13,2,2924.8,3290.5,8.7749,203.7,67.8,256.2
13,GAS,13,T14,3,3290.5,3683.3,8.0502,256.2,97.8,197.7
13,GAS,14,T15,3,3683.3,4040.2,5.0825,197.7,197.7,281.0
13,GAS,15,T16,3,4040.2,4318.8,4.8799,281.0,112.4,120.3
13,GAS,16,T17,3,4318.8,4478.7,3.4896,120.3,120.3,211.4
13,GAS,17,T18,3,4478.7,4673.0,3.0656,211.4,206.3,206.3
13,GAS,18,T19,3,4673.0,4887.3,3.269,206.3,205.2,264.8
14,GAS,0,T1,1,0.0,435.8,6.3008,262.9,138.6,138.6
14,GAS,1,T2,1,435.8,504.1,1.6474,138.6,138.6,150.9
14,GAS,2,T3,1,504.1,611.9,3.6279,150.9,97.0,133.2
14,GAS,3,T4,1,611.9,827.8,3.7385,133.2,133.2,250.0
14,GAS,4,T5,1,827.8,1184.6,6.3466,250.0,160.0,252.5
14,GAS,5,T6,1,1184.6,1581.8,4.9541,252.5,252.5,307.4
14,GAS,6,T7,2,1581.8,1876.2,5.6159,307.4,118.2,183.8
14,GAS,7,T8,2,1876.2,2085.2,6.1299,183.8,76.9,164.9
14,GAS,8,T9,2,2085.2,2389.9,6.3532,164.9,127.3,238.1
14,GAS,9,T10,2,2389.9,2675.7,5.1024,238.1,145.0,155.1
14,GAS,10,T11,2,2675.7,2797.5,3.3183,155.1,107.4,130.0
14,GAS,11,T12,2,2797.5,2924.8,2.5559,130.0,130.0,213.0
14,GAS,12,T13,2,2924.8,3290.5,8.7503,213.0,73.6,255.2
14,GAS,13,T14,3,3290.5,3683.3,7.949,255.2,94.7,200.0
14,GAS,14,T15,3,3683.3,4040.2,5.1018,200.0,200.0,279.0
14,GAS,15,T16,3,4040.2,4318.8,4.9196,279.0,113.2,119.3
14,GAS,16,T17,3,4318.8,4478.7,3.5677,119.3,119.3,212.1
14,GAS,17,T18,3,4478.7,4673.0,3.0655,212.1,210.4,210.4
14,GAS,18,T19,3,4673.0,4887.3,3.2291,210.4,210.4,264.9
15,HAM,0,T1,1,0.0,435.8,6.4179,261.7,134.7,137.7
15,HAM,1,T2,1,435.8,504.1,1.607,137.7,137.7,143.5
15,HAM,2,T3,1,504.1,611.9,3.6375,143.5,89.3,145.2
15,HAM,3,T4,1,611.9,827.8,3.6623,145.2,145.2,248.3
15,HAM,4,T5,1,827.8,1184.6,6.3919,248.3,147.2,257.9
15,HAM,5,T6,1,1184.6,1581.8,4.9227,257.9,257.9,307.7
15,HAM,6,T7,2,1581.8,1876.2,5.7034,307.7,117.8,190.4
15,HAM,7,T8,2,1876.2,2085.2,6.0556,190.4,78.3,164.0
15,HAM,8,T9,2,2085.2,2389.9,6.3919,164.0,127.3,240.6
15,HAM,9,T10,2,2389.9,2675.7,5.2042,240.6,135.1,164.3
15,HAM,10,T11,2,2675.7,2797.5,3.3463,164.3,106.3,142.7
15,HAM,11,T12,2,2797.5,2924.8,2.4838,142.7,142.7,214.2
15,HAM,12,T13,2,2924.8,3290.5,8.7708,214.2,65.5,257.4
15,HAM,13,T14,3,3290.5,3683.3,8.1958,257.4,93.4,198.6
15,HAM,14,T15,3,3683.3,4040.2,5.1088,198.6,198.6,279.2
15,HAM,15,T16,3,4040.2,4318.8,4.8121,279.2,113.1,113.1
15,HAM,16,T17,3,4318.8,4478.7,3.6081,113.1,113.1,208.6
15,HAM,17,T18,3,4478.7,4673.0,3.0888,208.6,206.4,206.4
15,HAM,18,T19,3,4673.0,4887.3,3.2421,206.4,206.4,261.7
16,HAM,0,T1,1,0.0,435.8,6.3455,263.1,138.6,141.4
16,HAM,1,T2,1,435.8,504.1,1.5713,141.4,141.4,156.1
16,HAM,2,T3,1,504.1,611.9,3.59,156.1,92.7,138.2
16,HAM,3,T4,1,611.9,827.8,3.7129,138.2,138.2,247.1
16,HAM,4,T5,1,827.8,1184.6,6.3806,247.1,156.0,257.3
16,HAM,5,T6,1,1184.6,1581.8,4.9361,257.3,257.3,307.0
16,HAM,6,T7,2,1581.8,1876.2,5.6618,307.0,122.5,184.2
16,HAM,7,T8,2,1876.2,2085.2,6.0396,184.2,76.3,172.5
16,HAM,8,T9,2,2085.2,2389.9,6.3564,172.5,126.9,240.8
16,HAM,9,T10,2,2389.9,2675.7,5.1393,240.8,137.1,163.1
16,HAM,10,T11,2,2675.7,2797.5,3.2698,163.1,110.5,141.5
16,HAM,11,T12,2,2797.5,2924.8,2.4696,141.5,141.5,215.7
16,HAM,12,T13,2,2924.8,3290.5,8.7659,215.7,67.8,256.7
16,HAM,13,T14,3,3290.5,3683.3,7.9911,256.7,94.3,198.4
16,HAM,14,T15,3,3683.3,4040.2,5.1325,198.4,198.4,279.8
16,HAM,15,T16,3,4040.2,4318.8,4.7762,279.8,115.4,116.5
16,HAM,16,T17,3,4318.8,4478.7,3.5158,116.5,116.5,213.4
16,HAM,17,T18,3,4478.7,4673.0,3.0842,213.4,201.2,201.2
16,HAM,18,T19,3,4673.0,4887.3,3.2804,201.2,201.1,261.2
17,HAM,0,T1,1,0.0,435.8,6.3544,263.3,135.4,137.7
17,HAM,1,T2,1,435.8,504.1,1.6235,137.7,137.7,148.0
17,HAM,2,T3,1,504.1,611.9,3.5877,148.0,89.1,145.5
17,HAM,3,T4,1,611.9,827.8,3.6365,145.5,145.5,250.4
17,HAM,4,T5,1,827.8,1184.6,6.3487,250.4,148.4,260.5
17,HAM,5,T6,1,1184.6,1581.8,4.8931,260.5,260.5,309.0
17,HAM,6,T7,2,1581.8,1876.2,5.6113,309.0,118.9,194.1
17,HAM,7,T8,2,1876.2,2085.2,5.9774,194.1,79.6,174.8
17,HAM,8,T9,2,2085.2,2389.9,6.2922,174.8,127.3,241.3
17,HAM,9,T10,2,2389.9,2675.7,5.05,241.3,142.7,154.6
17,HAM,10,T11,2,2675.7,2797.5,3.4509,154.6,109.1,144.2
17,HAM,11,T12,2,2797.5,2924.8,2.4393,144.2,144.2,213.3
17,HAM,12,T13,2,2924.8,3290.5,8.8004,213.3,65.9,258.2
17,HAM,13,T14,3,3290.5,3683.3,8.0309,258.2,91.9,201.1
17,HAM,14,T15,3,3683.3,4040.2,5.0836,201.1,201.1,280.7
17,HAM,15,T16,3,4040.2,4318.8,4.6779,280.7,112.5,112.5
17,HAM,16,T17,3,4318.8,4478.7,3.678,112.5,112.5,211.1
17,HAM,17,T18,3,4478.7,4673.0,3.0906,211.1,204.0,204.0
17,HAM,18,T19,3,4673.0,4887.3,3.2839,204.0,204.0,263.4
18,HAM,0,T1,1,0.0,435.8,6.45,266.0,135.6,141.2
18,HAM,1,T2,1,435.8,504.1,1.5486,141.2,140.8,140.8
18,HAM,2,T3,1,504.1,611.9,3.5511,140.8,92.6,147.0
18,HAM,3,T4,1,611.9,827.8,3.6348,147.0,147.0,249.5
18,HAM,4,T5,1,827.8,1184.6,6.2838,249.5,158.3,260.4
18,HAM,5,T6,1,1184.6,1581.8,4.8946,260.4,260.4,309.0
18,HAM,6,T7,2,1581.8,1876.2,5.6795,309.0,120.3,189.4
18,HAM,7,T8,2,1876.2,2085.2,5.9973,189.4,80.0,173.5
18,HAM,8,T9,2,2085.2,2389.9,6.2488,173.5,128.5,241.0
